graph,algorithm,n_candidates,n_infected,reliable,n_runs,auc_roc,auc_pr,precision_at_k,recall_at_k,hits_at_k,brier
DLG16,completeness,246,44,True,3,0.6260230654761904,0.3013012952018532,0.4,0.4,0.4,0.15833055544732139
DLG16,rule_root,246,44,True,3,0.5648558014755197,0.16343742876681103,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.41935483870967744
DLG16,RandomForest,246,44,True,3,0.8409121395036888,0.6130588832825139,0.6,0.6,0.6,0.08480968658015577
DLG16,RUSBoost,246,44,True,3,0.5990610328638497,0.1957026713124274,0.3170731707317073,0.3170731707317073,0.3170731707317073,0.18758036399065503
DLG16,LightGBM,246,44,True,3,0.7834339369550636,0.5059618516556355,0.5,0.5,0.5,0.11672557013254858
DLG16,LineageDetector,246,44,True,3,0.8184439973172367,0.5183103127604719,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.10492773689642955
DLG17,degree_anomaly,24,2,False,3,0.0,0.041666666666666664,0.0,0.0,0.0,0.04601969325149769
DLG17,boundary,24,2,False,3,0.043478260869565244,0.041666666666666664,0.0,0.0,0.0,0.9166666666666666
DLG17,low_job_connectivity,24,2,False,3,0.04347826086956519,0.043478260869565216,0.0,0.0,0.0,0.2391232638888889
DLG17,completeness,24,2,False,3,0.28260869565217395,0.041666666666666664,0.0,0.0,0.0,0.17592592592592593
DLG17,rule_root,24,2,False,3,0.2173913043478261,0.041666666666666664,0.0,0.0,0.0,0.5833333333333334
DLG17,RandomForest,24,2,False,3,0.7391304347826088,0.20049019607843138,0.0,0.0,0.0,0.08560492528173407
DLG17,RUSBoost,24,2,False,3,0.4782608695652174,0.041666666666666664,0.0,0.0,0.0,0.07767551628159143
DLG17,LightGBM,24,2,False,3,0.9130434782608696,0.3333333333333333,0.0,0.0,0.0,0.19843984943152057
DLG17,LineageDetector,24,2,False,3,0.9565217391304348,0.5,0.25,0.25,0.25,0.04586554830112246
DLG18,degree_anomaly,625,110,True,3,0.38616924137674,0.14271996182450586,0.11650485436893204,0.11650485436893204,0.11650485436893204,0.1701457709466836
DLG18,boundary,625,110,True,3,0.4805764411027569,0.17686690481860762,0.1565217391304348,0.1565217391304348,0.1565217391304348,0.6432
DLG18,low_job_connectivity,625,110,True,3,0.3886784330606975,0.15467879720063557,0.11650485436893204,0.11650485436893204,0.11650485436893204,0.21507263459534548
DLG18,completeness,625,110,True,3,0.547211300150942,0.2182805078458978,0.25217391304347825,0.25217391304347825,0.25217391304347825,0.18112475701746938
DLG18,rule_root,625,110,True,3,0.5487691832320527,0.19926963562753036,0.21359223300970873,0.21359223300970873,0.21359223300970873,0.4704
DLG18,RandomForest,625,110,True,3,0.7500043047783039,0.47234197189685884,0.4473684210526316,0.4473684210526316,0.4473684210526316,0.1254088703066327
DLG18,RUSBoost,625,110,True,3,0.6010286417084397,0.2226697467205676,0.25217391304347825,0.25217391304347825,0.25217391304347825,0.24882947175982242
DLG18,LightGBM,625,110,True,3,0.7368850207711058,0.39309920222289885,0.45614035087719296,0.45614035087719296,0.45614035087719296,0.155566273849232
DLG18,LineageDetector,625,110,True,3,0.7327163151097718,0.44759537617666756,0.45614035087719296,0.45614035087719296,0.45614035087719296,0.12818830876588586
